,Node_Point,Supercharger_Coords,Distance
733,"(34.433769, -119.597282)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",3.4155608247195532
734,"(34.433857, -119.607529)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",2.5838044902218247
735,"(34.436466, -119.617828)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",2.0729858328342545
736,"(34.436638, -119.621986)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",1.88546517317641
737,"(34.435925, -119.623909)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",1.7384375410859936
738,"(34.436317, -119.631844)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",1.6412184713575475
739,"(34.433327, -119.645462)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",1.8410944913113918
740,"(34.43483, -119.652412)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",2.432315629959504
741,"(34.441284, -119.666672)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",3.734085222336651
742,"(34.442371, -119.670578)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",3.5604333867464675
743,"(34.44231, -119.675011)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",3.2897221069755362
744,"(34.443867, -119.67836)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",3.254589701735245
745,"(34.444286, -119.680862)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",3.180039620261905
746,"(34.443768, -119.685287)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",2.9573247405859475
747,"(34.441196, -119.688553)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",2.587726016675778
748,"(34.440926, -119.691322)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",2.4930244282721947
749,"(34.441959, -119.694344)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",2.563122908414798
750,"(34.381516, -119.068207)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",18.765875926736193
751,"(34.390495, -119.074852)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",17.858076115012235
752,"(34.399769, -119.083633)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",16.778593650141072
753,"(34.421219, -119.091316)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",15.574730166052143
754,"(34.424824, -119.095818)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",15.109690030056456
755,"(34.429199, -119.124924)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",12.39515534105175
756,"(34.436321, -119.13945)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",10.996087491033453
757,"(34.437397, -119.144173)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",10.556246754640153
758,"(34.435345, -119.202667)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",5.220400546073851
759,"(34.441586, -119.199509)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",5.458260491392949
760,"(34.444965, -119.203743)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",5.07955334473325
761,"(34.363815, -119.047058)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",18.350234638992855
762,"(34.366409, -119.043388)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",18.788855272569425
763,"(34.380806, -118.998741)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",22.123703028540767
764,"(34.385319, -118.971237)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",20.352985002951417
765,"(34.388428, -118.961929)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",19.907227254221553
766,"(34.357544, -119.058167)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",17.1584451520272
767,"(34.373386, -119.060211)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",18.43190996059652
768,"(34.36393, -119.056839)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",17.784499184241252
769,"(34.339249, -119.286873)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",8.328683928138815
770,"(34.352165, -119.296577)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",10.016813552434769
771,"(34.361694, -119.302628)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",9.773106135246145
772,"(34.369289, -119.30117)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",8.952790712711169
773,"(34.393631, -119.299606)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",6.541171196059682
774,"(34.401295, -119.294006)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",5.54964468870583
775,"(34.406601, -119.291939)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",4.963806455897586
776,"(34.39592, -118.476219)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",4.31135461498918
777,"(34.390614, -118.482277)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",3.5011945518671395
778,"(34.386471, -118.485847)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",2.9455711808069736
779,"(34.379799, -118.489693)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",2.201428755377296
780,"(34.374504, -118.493797)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",1.575084189082126
781,"(34.366653, -118.505653)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",0.373941329966606
782,"(34.360317, -118.505836)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",0.9380569181335404
783,"(34.344433, -118.512192)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",2.661808843692103
784,"(34.339127, -118.515137)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",3.2818970866927755
785,"(34.344063, -118.525703)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",3.0876376396893015
786,"(34.354691, -118.541328)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",3.3187354043116346
787,"(34.360043, -118.555763)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",4.380107057009758
788,"(34.368938, -118.561157)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",4.779727050557208
789,"(34.374397, -118.565392)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",5.212649893553275
790,"(34.337608, -119.081596)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",14.081635367549188
791,"(34.330509, -118.444504)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",5.444605924109807
792,"(34.328789, -118.442352)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",5.247931214151688
793,"(34.327404, -118.494263)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",4.740136503196207
794,"(34.33139, -118.485497)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",4.638936848058442
795,"(34.335518, -118.461853)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",5.674400158115219
796,"(34.331993, -118.446358)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",5.619563940757069
797,"(34.335987, -118.507919)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",3.586378069179076
798,"(34.328732, -118.499252)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",4.483640961630129
799,"(34.308926, -118.421654)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",3.5584867148049417
800,"(34.298225, -118.411774)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",3.3204471513514577
801,"(34.28989, -118.745689)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",5.129211665053483
802,"(34.290546, -118.752892)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",4.555846631916727
803,"(34.289608, -118.403801)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",3.6013719973766487
804,"(34.291042, -118.758278)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",4.145824948951151
805,"(34.289513, -118.771202)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",3.066949189271993
806,"(34.289577, -118.784988)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",2.2319413332228835
807,"(34.294189, -118.80162)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",2.4774445581422233
808,"(34.302612, -118.824669)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",4.222606133352822
809,"(34.303402, -118.835159)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",4.925348916297391
810,"(34.302345, -118.845886)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",5.599175591687303
811,"(34.299503, -118.852722)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",5.948647398798946
812,"(34.298073, -118.854523)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",6.014552195548986
813,"(34.289478, -118.865196)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",6.554274646190211
814,"(34.289326, -119.299294)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",5.704800062359246
815,"(34.305218, -119.291489)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",5.815631571023913
816,"(34.318619, -119.285767)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",6.418553514497933
817,"(34.326431, -119.285149)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",7.058536223244511
818,"(34.293308, -119.304413)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",6.2863564909230325
819,"(34.293633, -119.312134)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",6.974060785108652
820,"(34.296692, -119.321312)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",7.881768051870176
821,"(34.308933, -119.343697)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",10.278578117097135
822,"(34.318378, -119.354713)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",11.620157407982154
823,"(34.324429, -119.363136)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",12.606450704878197
824,"(34.32618, -119.368156)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",13.1070204954506
825,"(34.325748, -119.37973)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",14.056413078074586
826,"(34.324238, -119.387413)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",14.644628983298425
827,"(34.346191, -119.417526)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",18.047590898734718
828,"(34.357018, -119.428032)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",18.1856248853622
829,"(34.3596, -119.437767)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",18.815796098390223
830,"(34.361599, -119.441132)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",18.715153925041815
831,"(34.369045, -119.448517)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",17.794149664476134
832,"(34.376884, -119.458946)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",16.61049460362792
833,"(34.380032, -119.475037)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",15.094225974122656
834,"(34.386795, -119.48175)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",14.286758221338324
835,"(34.391884, -119.492218)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",13.210378713092062
836,"(34.397514, -119.515404)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",10.990153293981601
837,"(34.40279, -119.529381)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",9.604717310115788
838,"(34.404736, -119.538277)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",8.759486457876948
839,"(34.409397, -119.55027)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",7.576815360678405
840,"(34.416824, -119.560944)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",6.495785619213842
841,"(34.417927, -119.56456)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",6.155315992233791
842,"(34.417522, -119.577011)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",5.0174732896293195
843,"(34.418362, -119.582848)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",4.474952685669843
844,"(34.423706, -119.594856)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",3.3658746102160446
845,"(34.424351, -119.597923)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",3.0911536809007822
846,"(34.424747, -119.618698)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",1.2190136083183434
847,"(34.420982, -119.658211)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",2.46748971126589
848,"(34.289223, -118.40345)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",3.6223189127575908
849,"(34.28891, -118.402992)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",3.655325832269656
850,"(34.286274, -119.177673)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",5.282410916126518
851,"(34.295628, -119.160011)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",6.519661403892457
852,"(34.326862, -119.111969)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",11.490661979280206
853,"(34.336086, -119.093437)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",13.288011178662988
854,"(34.285896, -118.407013)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",3.2284253283092843
855,"(34.284092, -118.877312)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",7.500112941642715
856,"(34.374363, -118.916641)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",15.794749922426625
857,"(34.366943, -118.922272)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",15.593888383428885
858,"(34.354362, -118.920067)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",14.531279186176329
859,"(34.345039, -118.913803)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",13.441221818973839
860,"(34.342621, -118.906029)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",12.710140364694599
861,"(34.337624, -118.902344)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",12.10418629724598
862,"(34.316525, -118.901878)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",10.825661823414613
863,"(34.316265, -118.8815)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",9.178793759590645
864,"(34.298412, -118.878014)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",7.995418363100315
865,"(34.294823, -118.878326)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",7.8865814957487475
866,"(34.287304, -118.882156)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",8.006487179089895
867,"(34.28392, -118.395767)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",4.235274896897139
868,"(34.283737, -118.390007)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",4.763577261771936
869,"(34.282997, -119.187073)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",4.926378417310148
870,"(34.28381, -119.182327)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",5.029554031779334
871,"(34.290108, -118.727989)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",6.671057827953598
872,"(34.288246, -118.707237)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",8.46817177524811
873,"(34.284233, -118.69474)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",9.523679345110493
874,"(34.282337, -118.685593)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",10.333318003035052
875,"(34.282188, -118.460007)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",1.6902546627018395
876,"(34.309189, -118.480743)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",4.731330168640955
877,"(34.322376, -118.492249)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",5.3276882758803445
878,"(34.281654, -118.459602)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",1.6512669013320485
879,"(34.281628, -119.295448)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",5.1801705254195705
880,"(34.281372, -119.14959)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",5.386448430633533
881,"(34.284687, -119.155167)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",5.5015076461803725
882,"(34.282925, -118.364197)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",7.135364090778714
883,"(34.280495, -118.340973)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",9.272774975785774
884,"(34.27956, -118.887306)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",8.343435792752675
885,"(34.27906, -119.209953)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",2.776224328473264
886,"(34.278172, -118.447273)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",0.6333066636838126
887,"(34.278702, -119.231049)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",0.8909533975615027
888,"(34.277657, -119.248627)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",0.8644115330484095
889,"(34.278759, -119.283127)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",4.015667808142612
890,"(34.277267, -119.265457)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",2.38017575461297
891,"(34.27478, -118.462357)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",2.044884795222312
892,"(34.279991, -118.336143)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",9.718309502968435
893,"(34.27409, -118.330627)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",9.666003773176762
894,"(34.275978, -118.60154)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",6.407166037894764
895,"(34.273918, -118.60173)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",6.258560353646205
896,"(34.273064, -118.426208)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",1.7027504341919366
897,"(34.276871, -118.419006)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",2.148726618198216
898,"(34.271458, -118.53566)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",1.0133589055484458
899,"(34.273338, -118.522873)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",0.860747551536174
900,"(34.27343, -118.520683)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",0.968204205236996
901,"(34.275249, -118.59317)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",5.830984193563353
902,"(34.268471, -118.581047)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",4.556456542475176
903,"(34.268448, -119.233688)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",0.9298777138291596
904,"(34.268124, -119.233147)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",0.9886655186175688
905,"(34.268063, -118.580101)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",4.469861824548449
906,"(34.281048, -118.671257)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",11.633537001386543
907,"(34.267815, -118.644287)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",9.186494633166113
908,"(34.276226, -118.630386)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",8.496168423325468
909,"(34.277294, -118.616631)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",7.536807362833377
910,"(34.267281, -118.438042)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",1.6104256877082959
911,"(34.26841, -118.434998)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",1.5749381314576334
912,"(34.268986, -118.439171)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",1.405229925051964
913,"(34.266697, -118.577293)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",4.201291089441588
914,"(34.265907, -118.778297)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",1.8689948124569662
915,"(34.277397, -118.760963)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",3.3814516123450127
916,"(34.265491, -118.994476)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",13.121024010338832
917,"(34.274204, -118.945068)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",11.143294887129901
918,"(34.273682, -118.932663)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",10.624929796827383
919,"(34.278416, -118.921738)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",10.807336279323515
920,"(34.26516, -118.322098)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",8.614841860202207
921,"(34.264851, -118.785919)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",1.3138797519848768
922,"(34.264576, -118.321739)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",8.548790603320773
923,"(34.264297, -118.789902)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",1.0983259298047439
924,"(34.264812, -118.573418)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",3.8382588550886707
925,"(34.263699, -118.564499)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",3.3893844331861316
926,"(34.263302, -118.79705)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",0.9834040616602948
927,"(34.262939, -118.558411)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",2.9494053001809473
928,"(34.271076, -118.538269)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",1.1986655701833575
929,"(34.262226, -118.463623)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",2.9410993515268355
930,"(34.263458, -118.448357)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",2.0921440039177504
931,"(34.274055, -118.505478)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",2.132630924307499
932,"(34.273258, -118.492722)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",3.218653097188983
933,"(34.266663, -118.482224)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",4.080320839047823
934,"(34.261726, -118.469856)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",3.397119404118507
935,"(34.258156, -119.206947)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",3.4768696404293857
936,"(34.264397, -119.220421)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",2.1422540007547317
937,"(34.265675, -119.226791)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",1.5900260920139129
938,"(34.264462, -119.002167)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",13.570985564170368
939,"(34.263443, -119.104111)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",7.289176984236046
940,"(34.25737, -119.11113)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",6.447694289472579
941,"(34.27597, -119.140511)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",5.355106997987953
942,"(34.254341, -119.198723)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",2.6242780253055273
943,"(34.257362, -118.811348)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",2.099888095620369
944,"(34.254723, -118.821213)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",2.9428170064028785
945,"(34.251259, -118.840118)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",4.5877898809965245
946,"(34.269669, -118.854309)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",5.272098720451107
947,"(34.257881, -118.843323)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",4.5390226106243095
948,"(34.25016, -118.60392)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",5.005349901792807
949,"(34.240829, -119.168137)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",0.8866220367564498
950,"(34.249538, -119.188362)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",1.5740838355580857
951,"(34.249027, -118.604019)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",4.972393504424967
952,"(34.240269, -118.605324)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",4.871608308730188
953,"(34.238724, -118.605263)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",4.8473415676592895
954,"(34.236416, -119.16304)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",1.3458516290550802
955,"(34.263641, -118.320869)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",8.442432505961815
956,"(34.245689, -118.305252)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",6.556901700138588
957,"(34.242126, -118.29213)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",6.511517712398758
958,"(34.233765, -118.261009)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",7.1565538594524964
959,"(34.25478, -118.429764)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",3.158514425282386
960,"(34.243404, -118.417702)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",4.7660197601769525
961,"(34.233017, -118.402924)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",6.452839586759946
962,"(34.232357, -119.159416)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",1.7979007287069424
963,"(34.230289, -119.157578)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",2.048255419116012
964,"(34.229202, -119.13958)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",3.6385390969650513
965,"(34.228374, -119.14241)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",3.4192414129914024
966,"(34.227493, -119.145393)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",3.198039560883059
967,"(34.227303, -119.131882)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",4.378424772858452
968,"(34.219093, -118.852493)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",5.21515310130115
969,"(34.218536, -118.852699)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",5.156872875846292
970,"(34.217018, -119.032227)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",13.530958275944293
971,"(34.225346, -119.027184)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",13.367635350419254
972,"(34.243225, -119.011887)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",12.927768221342259
973,"(34.2519, -118.998581)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",12.438553035327613
974,"(34.258614, -118.994049)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",12.58112497173105
975,"(34.224438, -119.120247)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",5.496576316645458
976,"(34.224693, -119.087761)","Longitude   -118.151192
Latitude      34.087069
Name: 43, dtype: object",8.40249255125605
